age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,native_country,income
41,Private,202980,Highschool,Married-civ-spouse,Craft-repair,White,Male,40767.918363186065,4,Peru,1.0
21,Private,34918,Highschool,Never-married,Sales,White,Female,0.0,30,United-States,1.0
48,Private,91251,primary school,Married-civ-spouse,Other-service,Asian-Pac-Islander,Male,19399.34055678838,30,China,1.0
34,Private,306215,Doctorate,Never-married,Handlers-cleaners,Black,Male,0.0,40,United-States,1.0
25,Private,203570,Highschool,Separated,Other-service,Black,Male,0.0,40,United-States,1.0
999,Self-emp-not-inc,355918,Bachelors,Separated,Craft-repair,White,Male,0.0,35,United-States,1.0
35,Self-emp-not-inc,198841,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
42,Private,282964,Bachelors,Divorced,Exec-managerial,White,Female,16106.773182107816,40,United-States,1.0
34,Self-emp-not-inc,312197,Highschool,Married-civ-spouse,Transport-moving,White,Male,95556.62263922067,75,Mexico,0.0
32,Private,200246,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
25,Private,182771,College,Never-married,Sales,Asian-Pac-Islander,Male,1210.5290854323653,40,United-States,1.0
23,Private,199908,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,50,United-States,1.0
999,Private,172104,doctorate,Never-married,Prof-specialty,Other,Male,0.0,40,India,0.0
53,Self-emp-not-inc,35295,Bachelors,Never-married,Sales,White,Male,0.0,60,United-States,0.0
27,Private,216858,primary school,Never-married,Prof-specialty,White,Male,0.0,52,United-States,1.0
27,Private,332187,Bachelors,Never-married,Adm-clerical,White,Female,0.0,65,United-States,1.0
57,Private,255109,Highschool,Never-married,Exec-managerial,White,Female,36351.1038913874,45,United-States,1.0
17,Private,111332,primary school,Never-married,Sales,White,Female,0.0,20,United-States,1.0
59,Local-gov,238431,Highschool,Divorced,Adm-clerical,White,Female,0.0,38,United-States,1.0
34,Private,131552,Highschool,Never-married,Other-service,White,Female,19694.390573860237,40,United-States,1.0
30,Private,110239,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,55,United-States,1.0
31,State-gov,255830,doc,Never-married,Adm-clerical,Black,Female,0.0,45,United-States,1.0
18,?,175648,primary school,Never-married,?,White,Male,0.0,40,United-States,1.0
23,Private,82998,College,Never-married,Sales,White,Male,0.0,30,United-States,1.0
19,Private,164320,Highschool,Never-married,Transport-moving,White,Male,0.0,40,United-States,1.0
20,Self-emp-not-inc,263498,Doctorate,Never-married,Farming-fishing,White,Male,0.0,40,United-States,1.0
52,Self-emp-not-inc,162381,Highschool,Divorced,Sales,White,Male,16174.30184445813,40,United-States,1.0
39,Local-gov,229651,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,50,United-States,0.0
999,Private,357348,Highschool,Separated,Other-service,White,Female,0.0,50,United-States,1.0
19,Private,269657,College,Never-married,Sales,White,Female,0.0,35,United-States,1.0
38,Local-gov,82880,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,42800.086580105075,15,United-States,1.0
19,Private,389755,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,16,United-States,1.0
41,Private,207685,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,45,?,1.0
24,unknown,196388,doc,Never-married,?,White,Male,0.0,12,United-States,1.0
24,Private,50341,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,
22,Private,214134,primary school,Never-married,Transport-moving,Amer-Indian-Eskimo,Male,0.0,84,United-States,1.0
45,Private,114032,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60,United-States,0.0
45,Private,192053,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,60,United-States,0.0
48,Private,240231,Bachelors,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0.0,40,Japan,0.0
42,Private,44402,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,1.0
35,Self-emp-not-inc,191503,College,Married-civ-spouse,Sales,White,Male,0.0,50,United-States,1.0
32,Private,163530,Highschool,Divorced,Other-service,Amer-Indian-Eskimo,Female,97023.06987055871,40,United-States,1.0
51,Local-gov,136823,Highschool,Married-civ-spouse,Exec-managerial,White,Female,22549.11826784834,32,United-States,1.0
59,Private,121912,College,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
31,Local-gov,58624,Highschool,Never-married,Transport-moving,White,Male,46587.70811510746,40,United-States,1.0
27,Local-gov,74056,Bachelors,Never-married,Tech-support,White,Male,0.0,50,United-States,1.0
57,Private,182028,doc,Widowed,Adm-clerical,White,Female,0.0,35,United-States,1.0
40,Private,209040,Highschool,Never-married,Other-service,White,Male,0.0,40,United-States,1.0
31,Private,206046,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
23,Private,182494,primary school,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
42,Private,185057,Highschool,Separated,Adm-clerical,White,Female,0.0,35,Scotland,1.0
60,Private,147473,Highschool,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
20,?,388811,College,Never-married,?,White,Female,0.0,40,United-States,1.0
27,Private,221912,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
31,Private,48189,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,1.0
29,State-gov,382272,Bachelors,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
22,Private,48347,Bachelors,Never-married,Farming-fishing,White,Male,27958.187780814755,40,United-States,1.0
28,Private,249571,Highschool,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
79,Private,121318,College,Married-civ-spouse,Adm-clerical,White,Male,10168.578374489942,20,United-States,1.0
29,Private,185019,primary school,Never-married,Other-service,Other,Male,0.0,40,United-States,1.0
60,Private,27886,primary school,Divorced,Other-service,White,Male,0.0,40,United-States,1.0
58,Private,94741,primary school,Married-civ-spouse,Other-service,White,Female,0.0,24,United-States,1.0
44,Private,191256,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,65,United-States,0.0
47,Private,256866,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,48,United-States,1.0
999,Private,197148,Highschool,Married-civ-spouse,Armed-Forces,White,Male,38552.18974599689,24,United-States,0.0
37,Private,312271,Masters,Divorced,Exec-managerial,White,Male,53691.863861861006,-1,United-States,1.0
21,Private,118657,Highschool,Separated,Machine-op-inspct,White,Male,88987.36766771873,40,United-States,1.0
68,Private,224338,Doctorate,Widowed,Exec-managerial,White,Female,41743.94160084563,40,United-States,1.0
23,?,234970,College,Never-married,?,Black,Female,0.0,40,United-States,1.0
23,Private,227915,Highschool,Never-married,Craft-repair,White,Female,0.0,33,United-States,1.0
45,Self-emp-not-inc,160962,College,Never-married,Sales,White,Female,0.0,35,United-States,1.0
22,Private,188950,College,Never-married,Tech-support,White,Male,0.0,40,United-States,1.0
38,Private,201328,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,32585.03444557327,50,United-States,0.0
24,Private,218678,College,Never-married,Sales,White,Male,0.0,49,United-States,1.0
23,Private,184255,Highschool,Married-civ-spouse,Sales,White,Female,51027.478685957896,40,United-States,1.0
39,Federal-gov,200968,College,Married-civ-spouse,Adm-clerical,White,Male,0.0,45,United-States,0.0
26,Private,102264,College,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
999,Private,300584,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40,United-States,1.0
22,Private,208946,College,Never-married,Adm-clerical,White,Male,48889.10135589863,25,United-States,1.0
36,Private,105021,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,227467.4547863764,55,United-States,1.0
20,Private,124751,College,Never-married,Armed-Forces,White,Female,0.0,20,United-States,1.0
18,Private,274057,primary school,Never-married,Other-service,Black,Male,0.0,8,United-States,1.0
38,Private,132879,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
43,Self-emp-inc,260960,Bachelors,Divorced,Farming-fishing,White,Male,0.0,35,United-States,1.0
56,Private,208415,Highschool,Divorced,Exec-managerial,Black,Male,124992.1481651596,40,?,1.0
42,Private,356934,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
35,Private,154410,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,22083.217280786335,50,United-States,0.0
31,Private,35378,College,Divorced,Adm-clerical,White,Female,44802.29185253242,-1,United-States,1.0
32,Private,73621,College,Divorced,Exec-managerial,White,Female,0.0,42,United-States,1.0
66,Private,217198,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,10,United-States,1.0
22,Private,157332,Highschool,Never-married,Other-service,White,Female,0.0,35,United-States,1.0
51,Private,202956,Doctorate,Married-civ-spouse,Sales,White,Male,15420.534918548188,40,United-States,1.0
31,Private,173495,Highschool,Never-married,Other-service,White,Male,55243.85490551007,35,United-States,1.0
39,Private,444219,Highschool,Married-civ-spouse,Craft-repair,Black,Female,0.0,45,United-States,1.0
48,Private,125120,College,Married-civ-spouse,Adm-clerical,White,Female,74649.87817673951,37,United-States,1.0
20,Private,190429,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
28,?,190303,doc,Never-married,?,White,Male,0.0,40,United-States,1.0
29,Federal-gov,208534,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,80,United-States,1.0
36,Self-emp-not-inc,343721,primary school,Never-married,Prof-specialty,White,Male,0.0,30,?,0.0
35,Self-emp-inc,196373,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,89227.91018042172,45,United-States,0.0
31,Private,433788,College,Married-civ-spouse,Transport-moving,White,Male,49630.663348575334,40,United-States,0.0
999,State-gov,122086,Highschool,Married-civ-spouse,Armed-Forces,White,Male,20506.527369749725,40,United-States,1.0
36,Private,137314,Doctorate,Never-married,Tech-support,White,Male,0.0,45,United-States,1.0
40,Self-emp-not-inc,33068,Highschool,Married-civ-spouse,Farming-fishing,White,Male,5802.151455809588,50,United-States,1.0
57,Private,210688,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,15,United-States,1.0
37,State-gov,103474,Highschool,Never-married,Other-service,White,Female,47536.54715890411,40,United-States,1.0
65,Private,115880,primary school,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
26,Self-emp-not-inc,233933,primary school,Never-married,Prof-specialty,White,Female,5744.781349046808,32,United-States,1.0
42,Private,52781,College,Married-civ-spouse,Tech-support,White,Male,6922.754725384359,40,United-States,1.0
47,Private,586657,Masters,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,Japan,0.0
62,Private,113080,primary school,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
27,Private,251905,Doctorate,Never-married,Exec-managerial,White,Male,0.0,50,United-States,1.0
76,Self-emp-not-inc,225964,College,Widowed,Sales,White,Male,41505.324437449366,8,United-States,1.0
20,?,194096,College,Never-married,?,White,Female,0.0,40,United-States,1.0
29,Private,263831,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
29,Private,133136,primary school,Married-civ-spouse,Transport-moving,White,Male,53872.29132020014,40,United-States,0.0
32,Private,121634,primary school,Never-married,Machine-op-inspct,White,Male,0.0,40,Mexico,1.0
22,Self-emp-inc,40767,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
30,Federal-gov,355789,Highschool,Never-married,Adm-clerical,Black,Female,0.0,50,United-States,1.0
43,Local-gov,311914,College,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
999,Private,91189,Bachelors,Married-civ-spouse,Other-service,White,Male,0.0,20,United-States,1.0
44,Federal-gov,344060,doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
999,Private,113823,Bachelors,Divorced,Other-service,White,Male,0.0,-1,United-States,1.0
30,Private,76107,Highschool,Never-married,Transport-moving,White,Male,25084.467854884177,45,United-States,0.0
23,Private,117618,College,Never-married,Handlers-cleaners,White,Male,0.0,35,United-States,1.0
39,Private,238008,Highschool,Widowed,Adm-clerical,White,Female,0.0,40,United-States,1.0
32,Private,136480,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,0.0
19,Private,351040,College,Never-married,Adm-clerical,White,Female,3247.329076268412,40,Puerto-Rico,1.0
35,Private,1226583,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,52,United-States,0.0
23,Private,195767,Highschool,Never-married,Craft-repair,White,Male,309648.814525547,40,United-States,1.0
25,Private,187540,College,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
40,Private,79372,Highschool,Divorced,Sales,White,Female,0.0,40,United-States,1.0
30,Private,226665,Bachelors,Married-civ-spouse,Exec-managerial,Black,Male,0.0,42,United-States,0.0
52,Private,213209,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
49,Private,211005,College,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,60,United-States,1.0
24,Private,96178,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
999,Private,110713,Bachelors,Married-civ-spouse,Sales,White,Male,48384.51023676827,50,United-States,0.0
45,Self-emp-not-inc,225456,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,0.0
45,Private,180309,College,Divorced,Machine-op-inspct,White,Female,0.0,40,United-States,1.0
62,Self-emp-not-inc,39630,Highschool,Married-civ-spouse,Sales,White,Male,0.0,40,United-States,1.0
999,Private,273828,primary school,Never-married,Handlers-cleaners,White,Male,139062.4987363642,40,Mexico,1.0
56,Private,172071,Highschool,Divorced,Other-service,Black,Female,0.0,40,Jamaica,1.0
28,Private,218887,Highschool,Never-married,Farming-fishing,White,Female,0.0,35,United-States,1.0
23,Private,664670,Highschool,Never-married,Craft-repair,Black,Male,0.0,40,United-States,1.0
43,Private,209149,Highschool,Divorced,Other-service,White,Female,0.0,35,United-States,1.0
26,Private,84619,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,0.0
36,Private,-123,Highschool,Married-civ-spouse,Sales,White,Male,53032.81944669749,50,United-States,0.0
55,Local-gov,37869,primary school,Never-married,Prof-specialty,White,Female,13270.322023485864,60,United-States,1.0
48,State-gov,99086,Bachelors,Never-married,Exec-managerial,White,Female,0.0,50,United-States,1.0
38,Private,326886,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,7683.616995304585,45,United-States,0.0
18,Private,181755,Highschool,Never-married,Sales,White,Male,77573.4716845704,30,United-States,1.0
56,Self-emp-not-inc,249368,Highschool,Separated,Exec-managerial,White,Male,51851.47527948198,70,United-States,1.0
39,Self-emp-not-inc,326400,Masters,Never-married,Prof-specialty,White,Male,11311.87111430893,40,United-States,1.0
46,Private,504725,primary school,Separated,Handlers-cleaners,White,Male,0.0,50,Mexico,1.0
36,Private,88967,primary school,Never-married,Transport-moving,Amer-Indian-Eskimo,Male,0.0,65,United-States,1.0
50,Private,148953,Highschool,Married-civ-spouse,Transport-moving,White,Male,118329.67288146038,50,United-States,0.0
17,Private,342752,primary school,Never-married,Handlers-cleaners,White,Male,0.0,20,United-States,1.0
57,Private,220871,primary school,Widowed,Machine-op-inspct,Black,Female,0.0,90,United-States,1.0
73,Private,29675,Highschool,Widowed,Other-service,White,Female,0.0,12,United-States,1.0
50,Federal-gov,183611,College,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
999,Private,115215,College,Never-married,Transport-moving,White,Male,0.0,45,United-States,1.0
27,Private,152231,College,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,45,United-States,1.0
24,?,41356,College,Never-married,?,White,Female,10371.78694554321,40,United-States,1.0
27,Private,225142,College,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
23,Self-emp-not-inc,121313,Highschool,Never-married,Craft-repair,White,Male,0.0,40,United-States,1.0
25,Private,134821,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
51,Private,311350,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
26,Private,102106,primary school,Married-civ-spouse,Adm-clerical,White,Female,8098.984805815951,40,United-States,1.0
47,Private,427055,College,Married-civ-spouse,Adm-clerical,White,Male,51457.135798832765,45,Mexico,1.0
40,Private,117860,Highschool,Divorced,Other-service,Black,Male,0.0,40,United-States,1.0
58,Private,285885,primary school,Divorced,Other-service,White,Female,0.0,40,United-States,1.0
25,Private,212800,College,Never-married,Sales,White,Female,5611.49848708209,40,United-States,1.0
999,Private,194864,Highschool,Married-civ-spouse,Sales,White,Female,0.0,18,United-States,1.0
36,Private,31438,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,43,United-States,1.0
46,Private,148254,Highschool,Divorced,Exec-managerial,White,Female,0.0,60,United-States,1.0
69,Private,113035,primary school,Widowed,Armed-Forces,Black,Female,0.0,4,United-States,1.0
28,Private,144521,Highschool,Never-married,Other-service,Black,Female,0.0,40,United-States,1.0
20,Private,172232,Highschool,Never-married,Adm-clerical,White,Male,0.0,48,United-States,1.0
25,Private,191921,College,Never-married,Transport-moving,White,Male,0.0,40,United-States,1.0
17,Private,208463,Highschool,Never-married,Sales,White,Female,68593.65841345492,20,United-States,1.0
53,Federal-gov,68985,Highschool,Married-civ-spouse,Adm-clerical,White,Male,22060.194530978326,-1,United-States,1.0
50,Private,22418,primary school,Divorced,Transport-moving,White,Male,72242.8117466954,50,United-States,1.0
57,Private,163047,Highschool,Married-civ-spouse,Exec-managerial,White,Female,42609.36893220417,38,United-States,1.0
20,?,124954,College,Never-married,?,White,Male,0.0,30,United-States,1.0
47,Private,197702,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40,United-States,1.0
25,Private,166415,Highschool,Never-married,Transport-moving,White,Male,0.0,52,United-States,1.0
999,State-gov,116211,doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,52,United-States,0.0
20,Private,33644,Highschool,Never-married,Adm-clerical,White,Female,2004.5335682374944,30,United-States,1.0
46,Private,73019,Bachelors,Never-married,Prof-specialty,White,Female,159889.41224270986,40,United-States,1.0
54,Private,169182,Highschool,Separated,Adm-clerical,White,Female,0.0,38,Puerto-Rico,1.0
53,Private,20438,College,Separated,Exec-managerial,Amer-Indian-Eskimo,Female,0.0,15,United-States,1.0
21,Private,109869,Highschool,Never-married,Craft-repair,White,Male,0.0,30,United-States,1.0
58,Private,316849,College,Divorced,Other-service,White,Male,0.0,40,United-States,1.0
30,Private,208043,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,55,United-States,0.0
61,Private,153790,Highschool,Married-civ-spouse,Adm-clerical,Black,Female,6086.7648938382645,40,United-States,1.0
56,State-gov,153451,College,Divorced,Adm-clerical,White,Female,222096.70592366767,35,United-States,1.0
59,Private,96840,Highschool,Divorced,Other-service,White,Female,53.44804163401541,40,United-States,1.0
999,Private,192732,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,49.91003888822879,20,United-States,1.0
33,Private,209101,Highschool,Never-married,Adm-clerical,White,Male,0.0,40,United-States,1.0
46,Private,146919,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,40,United-States,0.0
999,Local-gov,192323,College,Married-civ-spouse,Armed-Forces,White,Male,0.0,38,United-States,0.0
48,Private,217019,Highschool,Never-married,Prof-specialty,Black,Female,61443.70423968573,28,United-States,1.0
33,Private,198211,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
21,Private,222490,College,Never-married,Handlers-cleaners,White,Female,0.0,40,United-States,1.0
27,Private,106758,Highschool,Divorced,Adm-clerical,White,Female,0.0,45,United-States,1.0
31,Private,561334,Highschool,Divorced,Transport-moving,White,Male,0.0,40,United-States,1.0
999,Private,203710,Bachelors,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
45,Local-gov,203322,College,Divorced,Adm-clerical,White,Female,72162.46854653825,38,United-States,1.0
46,State-gov,312015,Highschool,Never-married,Other-service,Black,Female,183852.77078620938,40,United-States,1.0
25,Private,209428,College,Married-civ-spouse,Sales,White,Male,0.0,25,El-Salvador,1.0
17,Private,114420,primary school,Never-married,Sales,White,Female,0.0,30,United-States,1.0
35,Private,100375,primary school,Divorced,Craft-repair,White,Male,0.0,60,United-States,1.0
33,Self-emp-not-inc,42485,primary school,Married-civ-spouse,Exec-managerial,White,Male,29897.00186814481,70,United-States,1.0
37,Private,130620,primary school,Married-civ-spouse,Sales,Asian-Pac-Islander,Female,41619.21038077759,33,?,1.0
39,Local-gov,134367,Highschool,Never-married,Adm-clerical,White,Female,0.0,35,United-States,1.0
42,Private,147099,Highschool,Divorced,Other-service,White,Female,74243.98959893642,30,United-States,1.0
45,Private,119904,Highschool,Divorced,Tech-support,White,Female,1081.3153552413044,50,United-States,0.0
47,Self-emp-inc,105779,Bachelors,Never-married,Sales,White,Male,0.0,40,United-States,0.0
64,Private,165020,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,48,United-States,1.0
43,?,142030,Highschool,Divorced,?,White,Female,0.0,40,United-States,1.0
999,Private,241360,Highschool,Married-civ-spouse,Prof-specialty,White,Male,34143.53938173738,40,?,1.0
31,Private,162572,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,1.0
26,Private,35917,Highschool,Married-civ-spouse,Sales,White,Male,137625.18309194362,90,United-States,1.0
56,Self-emp-inc,35723,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,50,United-States,0.0
43,Private,194773,College,Never-married,Other-service,White,Female,0.0,40,United-States,1.0
33,Private,62155,College,Never-married,Sales,Black,Male,0.0,35,United-States,1.0
46,Private,174370,College,Separated,Sales,White,Male,0.0,55,United-States,1.0
26,Private,161007,Doctorate,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,80,United-States,1.0
24,Private,270517,Highschool,Never-married,Other-service,White,Female,59633.76863906934,40,Mexico,1.0
43,Private,163847,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0.0,50,United-States,0.0
40,Private,193882,Doctorate,Never-married,Machine-op-inspct,White,Male,0.0,40,United-States,1.0
61,Private,160037,primary school,Divorced,Other-service,White,Male,0.0,35,United-States,1.0
34,Federal-gov,189944,College,Never-married,Adm-clerical,Black,Female,0.0,72,United-States,1.0
85,Private,115364,Highschool,Widowed,Sales,White,Male,0.0,35,United-States,1.0
41,Private,163174,Highschool,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
22,Private,214399,College,Never-married,Sales,White,Female,0.0,30,United-States,1.0
60,Private,156616,Highschool,Widowed,Other-service,Black,Female,0.0,40,United-States,1.0
29,Private,204862,doc,Divorced,Prof-specialty,White,Female,191548.94980374674,36,United-States,1.0
34,?,55921,Highschool,Married-civ-spouse,?,White,Male,0.0,40,United-States,1.0
24,Private,153082,Highschool,Never-married,Sales,White,Male,53789.00000185713,30,United-States,1.0
45,Local-gov,195418,Masters,Divorced,Prof-specialty,Black,Male,27006.996388580985,40,United-States,1.0
21,Local-gov,276840,primary school,Never-married,Other-service,Black,Male,14520.64797195634,20,United-States,1.0
50,Self-emp-inc,119099,College,Married-civ-spouse,Exec-managerial,White,Male,33804.67871655025,99,United-States,0.0
41,Self-emp-not-inc,83411,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
21,Private,198992,Highschool,Never-married,Sales,White,Female,0.0,33,United-States,1.0
45,Private,337825,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
34,Private,192002,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40,United-States,0.0
28,Private,189346,Highschool,Divorced,Handlers-cleaners,White,Male,51083.51160471517,40,United-States,1.0
19,Private,231962,Highschool,Never-married,Other-service,White,Male,71329.92153509712,40,United-States,1.0
48,Private,200471,Bachelors,Married-civ-spouse,Transport-moving,White,Male,0.0,45,United-States,0.0
41,Private,184846,College,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
43,Private,233851,Bachelors,Divorced,Adm-clerical,White,Female,0.0,40,United-States,1.0
28,Private,499001,Highschool,Never-married,Craft-repair,White,Male,0.0,40,Mexico,1.0
65,Local-gov,125768,College,Divorced,Adm-clerical,White,Female,0.0,28,United-States,1.0
28,Private,157624,Bachelors,Never-married,Adm-clerical,White,Female,0.0,40,United-States,1.0
51,Private,146767,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,40,United-States,0.0
999,Private,118291,College,Never-married,Craft-repair,White,Female,20579.837318910304,80,United-States,1.0
43,Private,313181,Highschool,Divorced,Adm-clerical,Black,Male,16380.819054488466,38,United-States,1.0
31,Private,87891,doc,Married-civ-spouse,Sales,White,Male,0.0,60,United-States,1.0
31,Private,226443,College,Married-civ-spouse,Craft-repair,White,Male,0.0,55,United-States,0.0
999,Private,81132,College,Married-civ-spouse,Craft-repair,Asian-Pac-Islander,Male,10836.47690187059,40,Philippines,1.0
20,Private,216436,Bachelors,Never-married,Sales,Black,Female,8950.724121532416,30,United-States,1.0
25,Private,213412,Bachelors,Never-married,Tech-support,White,Male,59923.096671588944,40,United-States,1.0
36,Private,179358,Highschool,Widowed,Handlers-cleaners,White,Female,37820.974861585426,30,United-States,1.0
56,Private,199763,College,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
26,Private,239390,Bachelors,Never-married,Sales,White,Male,81516.6508656953,18,United-States,1.0
999,Self-emp-not-inc,173613,College,Divorced,Exec-managerial,White,Female,0.0,65,United-States,1.0
40,Self-emp-inc,37869,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,50,United-States,1.0
32,Private,302845,Highschool,Married-civ-spouse,Exec-managerial,White,Female,0.0,48,United-States,1.0
34,State-gov,85218,Masters,Never-married,Prof-specialty,Black,Female,0.0,24,United-States,1.0
37,Private,48268,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,55,United-States,1.0
38,Private,173968,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45,United-States,1.0
19,Private,70982,Doctorate,Never-married,Other-service,Asian-Pac-Islander,Male,34526.736713758466,16,United-States,1.0
49,Private,166857,primary school,Divorced,Handlers-cleaners,White,Female,0.0,-1,United-States,1.0
18,?,256191,Highschool,Never-married,?,Black,Female,50905.42509333161,25,United-States,1.0
26,Private,162872,doc,Never-married,Prof-specialty,White,Female,0.0,40,United-States,1.0
82,Private,152148,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,33108.70110220359,2,United-States,1.0
40,Private,139193,Highschool,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
28,Private,791084,College,Never-married,Craft-repair,White,Male,28083.14577042932,50,United-States,1.0
23,Private,137214,Highschool,Married-civ-spouse,Sales,Black,Male,0.0,37,United-States,1.0
19,Private,183258,College,Never-married,Adm-clerical,White,Male,49793.09676604514,40,United-States,1.0
67,Private,154035,Highschool,Widowed,Handlers-cleaners,Black,Male,0.0,32,United-States,1.0
41,Private,213055,doc,Never-married,Adm-clerical,Other,Female,0.0,50,United-States,1.0
37,Private,155064,Doctorate,Divorced,Prof-specialty,White,Female,0.0,40,United-States,1.0
20,Private,33551,Highschool,Never-married,Transport-moving,White,Male,20804.641826901476,40,United-States,1.0
40,Private,169995,Highschool,Divorced,Craft-repair,White,Male,0.0,40,United-States,1.0
40,Private,104196,Highschool,Married-civ-spouse,Tech-support,White,Male,35635.56165385132,40,United-States,1.0
39,State-gov,114055,Bachelors,Never-married,Exec-managerial,White,Female,0.0,40,United-States,1.0
24,Private,274398,College,Never-married,Adm-clerical,Black,Female,33639.88861575013,20,United-States,1.0
67,?,244122,Doctorate,Widowed,?,White,Female,0.0,1,United-States,1.0
49,Private,196571,Bachelors,Married-civ-spouse,Sales,White,Male,3013.5790031853276,45,United-States,0.0
66,Private,101607,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,10,United-States,1.0
