age,workclass,final_pop_weight,education,marital_status,occupation,race,sex,capital_gain,work_hours_per_week,income
28.0,Private,192588.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,49276.69941592578,40.0,1.0
28.0,Private,232945.0,Highschool,Separated,Handlers-cleaners,Other,Male,0.0,30.0,1.0
49.0,Local-gov,31339.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
50.0,Private,305147.0,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
63.0,Private,188914.0,Highschool,Widowed,Machine-op-inspct,Black,Female,28887.12009043536,40.0,1.0
58.0,Self-emp-not-inc,141165.0,Highschool,Married-civ-spouse,Farming-fishing,White,Male,0.0,50.0,1.0
68.0,Self-emp-inc,136218.0,Highschool,Widowed,Other-service,White,Female,0.0,15.0,1.0
41.0,Federal-gov,371382.0,College,Married-civ-spouse,Exec-managerial,Black,Male,0.0,40.0,0.0
21.0,,199177.0,Highschool,Never-married,,White,Female,0.0,40.84911056634609,1.0
24.0,Private,403671.0,Bachelors,Never-married,Prof-specialty,White,Male,26600.867456103475,40.0,1.0
50.0,Private,193871.0,Bachelors,Divorced,Exec-managerial,White,Female,88157.17522928021,40.0,1.0
47.0,Private,306183.0,College,Divorced,Other-service,White,Female,0.0,44.0,1.0
54.0,Private,124194.0,Highschool,Widowed,Other-service,White,Female,50960.74578960542,40.0,1.0
28.0,Private,69847.0,Bachelors,Never-married,Adm-clerical,Asian-Pac-Islander,Female,0.0,30.0,1.0
26.0,State-gov,169323.0,Masters,Never-married,Prof-specialty,White,Female,0.0,40.0,1.0
35.0,State-gov,172327.0,Bachelors,Separated,Exec-managerial,White,Male,0.0,42.0,1.0
39.0,Private,186420.0,Highschool,Divorced,Adm-clerical,White,Female,0.0,40.0,1.0
46.0,Private,192779.0,Bachelors,Never-married,Sales,White,Male,0.0,45.0,0.0
41.0,Private,105616.0,College,Widowed,Adm-clerical,Black,Female,0.0,48.0,1.0
38.59288156977323,Private,160275.0,Highschool,Divorced,Craft-repair,White,Male,0.0,40.0,1.0
32.0,Private,164507.0,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
41.0,Private,207578.0,Doctorate,Married-civ-spouse,Exec-managerial,Black,Male,27416.04789302122,50.0,0.0
55.0,Private,314592.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
41.0,,254630.0,Doctorate,Divorced,,White,Male,0.0,40.84911056634609,1.0
22.0,Private,112130.0,Highschool,Never-married,Other-service,Black,Female,0.0,40.0,1.0
33.0,Private,206280.0,Highschool,Never-married,Adm-clerical,Black,Male,0.0,40.0,1.0
57.0,Private,308861.0,College,Separated,Sales,White,Female,0.0,40.0,1.0
40.0,Private,206066.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50.0,1.0
48.0,Self-emp-not-inc,309895.0,College,Divorced,Handlers-cleaners,White,Female,0.0,40.0,1.0
38.0,Local-gov,216129.0,College,Separated,Exec-managerial,Black,Female,0.0,35.0,1.0
38.59288156977323,State-gov,287420.0,Bachelors,Never-married,Prof-specialty,White,Female,9236.57995247383,60.0,1.0
24.0,Private,163595.0,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40.0,1.0
35.0,Private,170092.0,Highschool,Separated,Other-service,Black,Female,8595.526860236638,20.0,1.0
42.0,Private,59474.0,Highschool,Divorced,Machine-op-inspct,White,Male,0.0,40.0,1.0
37.0,Private,99151.0,Highschool,Married-civ-spouse,Adm-clerical,White,Female,38950.59950411645,40.84911056634609,0.0
37.0,Private,206888.0,Highschool,Never-married,Exec-managerial,White,Female,0.0,50.0,1.0
28.0,Private,177119.0,Masters,Never-married,Exec-managerial,White,Female,0.0,80.0,1.0
22.0,Private,173736.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
24.0,Private,182163.0,primary school,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
45.0,Local-gov,311080.0,College,Married-civ-spouse,Adm-clerical,White,Male,31816.753996767464,40.0,0.0
29.0,Self-emp-not-inc,389857.0,Highschool,Never-married,Craft-repair,White,Male,56206.49525679184,50.0,0.0
23.0,Private,297152.0,College,Never-married,Adm-clerical,Black,Female,0.0,25.0,1.0
38.59288156977323,Federal-gov,130534.0,Bachelors,Never-married,Exec-managerial,White,Male,0.0,40.0,1.0
25.0,Private,137301.0,Doctorate,Never-married,Prof-specialty,White,Female,0.0,40.0,1.0
58.0,Private,316235.0,Highschool,Divorced,Sales,White,Female,0.0,32.0,1.0
28.0,Self-emp-inc,32922.0,Doctorate,Never-married,Sales,White,Male,0.0,60.0,1.0
58.0,Private,118303.0,Highschool,Widowed,Sales,White,Female,0.0,35.0,0.0
38.59288156977323,Private,188241.0,primary school,Never-married,Other-service,White,Male,41174.18094005178,16.0,1.0
59.0,Private,236731.0,primary school,Married-civ-spouse,Armed-Forces,White,Male,0.0,40.0,1.0
39.0,Private,209397.0,Highschool,Divorced,Adm-clerical,White,Female,20189.29738899649,40.0,1.0
53.0,Self-emp-inc,290640.0,College,Married-civ-spouse,Sales,White,Male,0.0,50.0,0.0
54.0,Private,221915.0,Doctorate,Never-married,Prof-specialty,White,Female,0.0,65.0,1.0
51.0,Private,175246.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,50.0,0.0
42.0,State-gov,160369.0,Highschool,Never-married,Armed-Forces,White,Male,0.0,40.0,0.0
36.0,Private,461337.0,College,Married-civ-spouse,Adm-clerical,White,Female,0.0,40.0,1.0
37.0,Private,187311.0,College,Never-married,Adm-clerical,White,Female,0.0,60.0,1.0
32.0,Private,29312.0,College,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
38.0,Self-emp-not-inc,197365.0,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,50.0,1.0
19.0,Private,301747.0,Highschool,Separated,Adm-clerical,White,Female,0.0,30.0,1.0
55.0,Local-gov,135439.0,Bachelors,Widowed,Prof-specialty,White,Female,0.0,48.0,1.0
30.0,Private,340917.0,Highschool,Never-married,Craft-repair,White,Male,0.0,40.0,1.0
27.0,Private,155057.0,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
65.0,,200749.0,Highschool,Married-civ-spouse,,White,Male,0.0,25.0,1.0
44.0,Private,323627.0,Bachelors,Never-married,Exec-managerial,White,Female,0.0,5.0,1.0
23.0,,154921.0,primary school,Never-married,,White,Male,0.0,50.0,1.0
32.0,Private,131425.0,Bachelors,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,50.0,1.0
60.0,Private,184242.0,Highschool,Separated,Other-service,White,Female,0.0,20.0,1.0
38.59288156977323,Private,149769.0,Highschool,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0.0,40.0,1.0
44.0,Private,124924.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,1.0
29.0,Private,253003.0,Highschool,Never-married,Handlers-cleaners,White,Male,111624.12435613766,16.0,1.0
57.0,State-gov,250976.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
38.59288156977323,Private,104196.0,College,,Transport-moving,White,Male,46925.89354890367,60.0,1.0
38.59288156977323,Self-emp-not-inc,250182.0,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,60.0,1.0
44.0,Private,188331.0,College,Divorced,Exec-managerial,White,Female,0.0,40.84911056634609,1.0
44.0,Private,187322.0,Bachelors,Divorced,Transport-moving,White,Male,0.0,40.0,1.0
57.0,Private,130714.0,primary school,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,22.0,1.0
37.0,Private,40955.0,Bachelors,Never-married,Prof-specialty,White,Male,30883.832370253167,30.0,1.0
35.0,Private,107125.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0.0,16.0,0.0
27.0,Private,133937.0,College,Never-married,Exec-managerial,White,Male,0.0,45.0,1.0
28.0,,203260.0,Bachelors,Never-married,,White,Male,0.0,8.0,1.0
37.0,Self-emp-not-inc,143368.0,primary school,Married-civ-spouse,Prof-specialty,White,Male,198413.0981130684,60.0,1.0
18.0,Private,51789.0,College,Never-married,Other-service,White,Male,0.0,8.0,1.0
24.0,State-gov,211049.0,primary school,Never-married,Tech-support,White,Female,0.0,20.0,1.0
53.0,Private,81794.0,primary school,Married-civ-spouse,Adm-clerical,White,Female,0.0,40.0,1.0
22.0,Private,332657.0,College,Never-married,Prof-specialty,White,Female,0.0,40.0,1.0
44.0,Private,240043.0,primary school,Separated,Adm-clerical,Black,Female,0.0,40.84911056634609,1.0
43.0,Private,186188.0,College,Divorced,Exec-managerial,White,Female,0.0,45.0,1.0
58.0,State-gov,223400.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,20.0,0.0
38.59288156977323,Local-gov,102442.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0.0,40.84911056634609,0.0
31.0,Private,236599.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,45.0,0.0
35.0,Private,283237.0,Highschool,Never-married,Machine-op-inspct,White,Male,0.0,40.0,1.0
17.0,Private,150106.0,primary school,Never-married,Sales,White,Female,37143.43520205904,20.0,1.0
45.0,Private,102076.0,College,Divorced,Prof-specialty,White,Female,0.0,32.0,1.0
40.0,Private,374764.0,College,Divorced,Handlers-cleaners,White,Male,86885.62396943045,40.0,1.0
35.0,Private,32528.0,Highschool,Married-civ-spouse,Handlers-cleaners,White,Male,0.0,45.0,1.0
25.0,Federal-gov,50053.0,Bachelors,Never-married,Tech-support,White,Male,0.0,45.0,1.0
58.0,Private,212864.0,Highschool,Divorced,Handlers-cleaners,White,Male,0.0,40.0,1.0
39.0,Private,30673.0,College,Divorced,Handlers-cleaners,White,Male,0.0,50.0,0.0
38.59288156977323,,248248.0,primary school,Married-civ-spouse,,Asian-Pac-Islander,Male,36453.83327615437,34.0,1.0
23.0,Private,419554.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,54.0,1.0
32.0,State-gov,177216.0,Bachelors,Never-married,Prof-specialty,White,Female,3273.781193465608,40.0,1.0
48.0,Private,118158.0,Doctorate,Married-civ-spouse,Transport-moving,White,Male,30254.382911273788,44.0,1.0
41.0,Private,116391.0,Bachelors,Married-civ-spouse,Handlers-cleaners,White,Male,4293.632419739799,40.0,1.0
74.0,Private,194312.0,primary school,Widowed,Craft-repair,White,Male,0.0,10.0,1.0
43.0,Private,111895.0,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,53620.11085820114,50.0,0.0
24.0,Federal-gov,287988.0,Bachelors,Never-married,Armed-Forces,White,Male,0.0,40.0,1.0
58.0,Private,147653.0,College,Married-civ-spouse,Adm-clerical,White,Female,2003.713200618476,32.0,1.0
54.0,Private,117674.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
60.0,Private,187458.0,primary school,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
38.59288156977323,Private,410351.0,College,Married-civ-spouse,Farming-fishing,White,Male,0.0,40.0,1.0
41.0,Private,207578.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,40.0,0.0
62.0,,55621.0,College,Married-civ-spouse,,Black,Male,22795.28685085881,35.0,0.0
27.0,State-gov,271243.0,College,Divorced,Adm-clerical,Black,Male,13242.333390626383,40.0,1.0
30.0,Private,188798.0,College,Divorced,Other-service,White,Female,0.0,20.0,1.0
63.0,Local-gov,168656.0,Bachelors,Divorced,Craft-repair,Black,Male,0.0,35.0,1.0
34.0,Private,241885.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,45.0,1.0
20.0,,133061.0,primary school,Never-married,,White,Male,0.0,40.0,1.0
51.0,Private,194097.0,Highschool,Married-civ-spouse,Armed-Forces,White,Male,0.0,40.0,1.0
21.0,Private,219137.0,primary school,Never-married,Other-service,Black,Male,0.0,25.0,1.0
50.0,Private,31621.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,16735.195069326845,40.0,0.0
43.0,Private,207685.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,43299.67530446832,40.0,1.0
19.0,Private,109854.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,40.0,1.0
20.0,,369678.0,Highschool,Never-married,,Other,Male,84829.83344412009,43.0,1.0
17.0,Private,53611.0,primary school,Never-married,Other-service,White,Female,0.0,6.0,1.0
47.0,Private,344916.0,Doctorate,Divorced,Transport-moving,Black,Male,0.0,40.0,1.0
38.59288156977323,Local-gov,198813.0,Bachelors,,Adm-clerical,Black,Female,0.0,40.0,1.0
71.0,Private,180733.0,Masters,Never-married,Other-service,White,Female,25462.96309036682,20.0,1.0
21.0,Private,188073.0,Highschool,Never-married,Machine-op-inspct,Black,Female,0.0,40.0,1.0
69.0,,159077.0,primary school,Married-civ-spouse,,White,Male,0.0,48.0,1.0
48.0,Private,174829.0,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
34.0,Private,188736.0,Highschool,Married-civ-spouse,Machine-op-inspct,Other,Female,0.0,20.0,1.0
33.0,Local-gov,222654.0,College,Married-civ-spouse,Handlers-cleaners,White,Male,4028.842867313372,66.0,1.0
56.0,Private,251836.0,primary school,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
40.0,Federal-gov,112388.0,Masters,Never-married,Prof-specialty,White,Male,0.0,40.0,1.0
28.0,Private,209641.0,Highschool,Never-married,Other-service,White,Male,0.0,32.0,1.0
42.0,Private,313945.0,Masters,Married-civ-spouse,Sales,White,Male,0.0,40.0,1.0
19.0,,134974.0,College,Never-married,,White,Female,55171.20551436546,40.84911056634609,1.0
28.0,Self-emp-inc,153291.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,35.0,1.0
40.0,Private,353432.0,primary school,Divorced,Machine-op-inspct,White,Female,0.0,35.0,1.0
23.0,Private,96635.0,College,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0.0,30.0,1.0
46.0,,202560.0,Highschool,Married-civ-spouse,,White,Female,96516.1743361672,40.0,0.0
38.59288156977323,Private,150057.0,Masters,Never-married,Sales,White,Male,36690.28555815592,50.0,0.0
45.0,Private,132847.0,Highschool,Never-married,Handlers-cleaners,White,Female,0.0,40.0,1.0
21.0,,41356.0,College,Never-married,,White,Female,0.0,35.0,1.0
50.0,Self-emp-not-inc,93705.0,College,Divorced,Sales,White,Female,0.0,40.0,1.0
33.0,Private,309350.0,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,40.0,1.0
34.0,Private,123084.0,primary school,Married-civ-spouse,Machine-op-inspct,White,Female,0.0,40.0,1.0
55.0,Private,174662.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,32.0,1.0
62.0,Federal-gov,177295.0,Highschool,Widowed,Adm-clerical,White,Female,0.0,40.0,1.0
31.0,Private,211880.0,Bachelors,Married-civ-spouse,Sales,White,Male,0.0,40.0,1.0
35.0,Self-emp-not-inc,454915.0,primary school,Married-civ-spouse,Craft-repair,White,Male,42210.22005282582,40.0,1.0
30.0,Private,232475.0,Highschool,Separated,Craft-repair,White,Male,0.0,40.0,1.0
57.0,Self-emp-inc,244605.0,College,Married-civ-spouse,Sales,White,Male,0.0,50.0,0.0
51.0,Private,257337.0,Highschool,Married-civ-spouse,Transport-moving,White,Male,0.0,50.0,1.0
37.0,Private,116960.0,Bachelors,Never-married,Prof-specialty,White,Male,0.0,45.0,0.0
58.0,Private,267663.0,primary school,Married-civ-spouse,Transport-moving,White,Male,0.0,40.0,1.0
39.0,Private,47871.0,Bachelors,Divorced,Exec-managerial,White,Female,0.0,50.0,0.0
34.0,Private,295922.0,College,Never-married,Machine-op-inspct,White,Male,0.0,40.0,0.0
45.0,Private,175625.0,Highschool,Separated,Adm-clerical,White,Female,0.0,38.0,1.0
19.0,,129586.0,College,Never-married,,White,Male,242.69065448188647,40.0,1.0
36.0,Private,202662.0,Masters,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
56.0,Private,101436.0,Highschool,Divorced,Adm-clerical,Amer-Indian-Eskimo,Female,0.0,35.0,1.0
19.0,,119234.0,College,Never-married,,White,Female,0.0,15.0,1.0
37.0,Private,-123.0,College,Married-civ-spouse,Handlers-cleaners,Black,Male,0.0,40.0,0.0
60.0,Local-gov,93272.0,Highschool,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
56.0,Private,145574.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,6371.7633958491,40.0,0.0
34.0,Private,135785.0,Bachelors,Never-married,Prof-specialty,White,Female,16899.56474428685,36.0,1.0
23.0,,218415.0,College,Never-married,,White,Female,0.0,10.0,1.0
19.0,Private,127709.0,Highschool,Never-married,Farming-fishing,Black,Male,10663.545912605434,30.0,1.0
37.0,Federal-gov,448337.0,Highschool,Never-married,Exec-managerial,Black,Female,217384.99035383976,40.0,1.0
38.59288156977323,Private,310320.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
33.0,Private,251521.0,primary school,Never-married,Adm-clerical,White,Female,0.0,35.0,1.0
39.0,Private,255503.0,Bachelors,Never-married,Exec-managerial,White,Male,0.0,40.0,0.0
38.59288156977323,Private,71009.0,Bachelors,Never-married,Prof-specialty,Asian-Pac-Islander,Female,0.0,40.0,1.0
22.0,Private,174975.0,Doctorate,Never-married,Tech-support,White,Female,0.0,36.0,1.0
32.0,Private,108023.0,Masters,Never-married,Adm-clerical,White,Male,1329.201462945618,40.0,1.0
17.0,Private,204018.0,primary school,Never-married,Sales,White,Male,6479.030698087566,15.0,1.0
57.0,,366563.0,College,Divorced,,White,Female,0.0,40.0,1.0
38.59288156977323,Private,121846.0,primary school,Widowed,Other-service,Amer-Indian-Eskimo,Female,15746.6766478624,20.0,1.0
30.0,Private,114691.0,Highschool,Never-married,Farming-fishing,White,Male,0.0,40.0,1.0
19.0,State-gov,536725.0,College,Never-married,Adm-clerical,White,Female,0.0,15.0,1.0
51.0,Private,94432.0,Highschool,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,1.0
19.0,Private,286002.0,College,Never-married,Adm-clerical,White,Male,163589.2292031065,30.0,1.0
47.0,Private,101684.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
30.0,Private,231413.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
26.0,Private,158846.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,27997.89466390676,45.0,1.0
41.0,Local-gov,190786.0,Bachelors,Divorced,Prof-specialty,White,Male,0.0,20.0,1.0
62.0,Private,152148.0,primary school,Married-civ-spouse,Other-service,White,Male,0.0,40.0,1.0
23.0,Private,309580.0,Masters,Never-married,Prof-specialty,White,Male,0.0,40.0,1.0
26.0,,130832.0,Bachelors,Never-married,,White,Female,0.0,10.0,1.0
30.0,Private,130078.0,Bachelors,Never-married,Sales,White,Female,0.0,45.0,1.0
48.0,Private,39986.0,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
20.0,Private,379198.0,Highschool,Never-married,Other-service,Other,Male,0.0,40.0,1.0
51.0,Private,189762.0,College,Married-civ-spouse,Exec-managerial,White,Female,0.0,15.0,0.0
19.0,Private,178147.0,College,Never-married,Handlers-cleaners,White,Male,0.0,10.0,1.0
31.0,Private,332379.0,Highschool,Never-married,Machine-op-inspct,White,Male,16490.757333039644,40.0,1.0
21.0,,262062.0,College,Never-married,,White,Female,0.0,40.0,1.0
40.0,Private,275446.0,Highschool,Never-married,Sales,Black,Male,0.0,40.0,1.0
30.0,Self-emp-not-inc,278522.0,primary school,Never-married,Farming-fishing,Black,Male,0.0,40.0,1.0
57.0,Private,136107.0,primary school,Married-civ-spouse,Craft-repair,Black,Male,0.0,40.0,0.0
18.0,Private,205894.0,primary school,Never-married,Sales,White,Male,0.0,15.0,1.0
54.0,Private,210736.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
32.0,Private,166634.0,Highschool,Married-civ-spouse,Machine-op-inspct,Black,Male,0.0,40.0,1.0
52.0,Private,185283.0,Masters,Never-married,Prof-specialty,White,Male,0.0,40.0,1.0
27.0,Private,180553.0,Highschool,Separated,Machine-op-inspct,White,Female,0.0,40.0,1.0
45.0,Private,199058.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.84911056634609,1.0
18.0,Private,145005.0,College,Never-married,Other-service,White,Male,0.0,20.0,1.0
37.0,Self-emp-not-inc,184655.0,Highschool,Never-married,Craft-repair,White,Male,0.0,35.0,1.0
38.59288156977323,Private,358554.0,Highschool,Married-civ-spouse,Machine-op-inspct,Black,Male,29241.43957548144,40.0,0.0
59.0,Private,307423.0,primary school,Never-married,Other-service,Black,Male,13259.636589316517,50.0,1.0
27.0,Private,472070.0,Doctorate,Never-married,Machine-op-inspct,White,Male,0.0,40.0,1.0
43.0,Federal-gov,115562.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
56.0,Private,32446.0,College,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
44.0,Self-emp-not-inc,33121.0,College,Married-civ-spouse,Farming-fishing,White,Male,0.0,100.0,1.0
37.0,Private,183345.0,Doctorate,Never-married,Craft-repair,White,Male,0.0,45.0,1.0
48.0,Self-emp-not-inc,97883.0,Highschool,Separated,Other-service,White,Female,0.0,25.0,1.0
58.0,Self-emp-not-inc,31732.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,1.0
29.0,Private,206250.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,45.0,1.0
37.0,Private,103323.0,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,40.0,1.0
35.0,Self-emp-inc,135436.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
36.0,Private,376455.0,Doctorate,Divorced,Craft-repair,White,Male,0.0,38.0,1.0
52.0,Private,160703.0,Highschool,Married-civ-spouse,Adm-clerical,White,Male,0.0,48.0,1.0
30.0,Private,131699.0,Highschool,Divorced,Transport-moving,White,Male,65597.28846062133,40.0,1.0
22.0,Private,243842.0,primary school,Never-married,Craft-repair,White,Male,0.0,40.0,1.0
55.0,Self-emp-not-inc,349910.0,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,60.0,1.0
38.59288156977323,Private,184306.0,Highschool,Divorced,Handlers-cleaners,White,Male,0.0,30.0,1.0
46.0,Private,224202.0,College,Married-civ-spouse,Sales,White,Male,0.0,50.0,1.0
64.0,Private,151540.0,primary school,Widowed,Tech-support,White,Female,0.0,40.84911056634609,1.0
28.0,Private,231197.0,primary school,Separated,Craft-repair,White,Male,87461.22008660508,40.0,1.0
19.0,Private,279968.0,Highschool,Never-married,Adm-clerical,White,Female,0.0,42.0,1.0
36.0,Private,162651.0,Highschool,Separated,Adm-clerical,White,Male,0.0,40.0,1.0
43.0,Self-emp-not-inc,130126.0,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,0.0
39.0,Self-emp-not-inc,160120.0,primary school,Divorced,Adm-clerical,Other,Male,0.0,40.0,1.0
56.0,Private,161662.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,25278.306532265146,42.0,0.0
24.0,Local-gov,201664.0,College,Never-married,Armed-Forces,White,Male,7609.675619692216,40.0,1.0
40.0,Private,137142.0,Highschool,Married-civ-spouse,Sales,White,Male,38408.84167582647,60.0,1.0
45.0,Self-emp-inc,122206.0,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,50.0,0.0
56.0,Local-gov,183169.0,Masters,Widowed,Prof-specialty,White,Female,0.0,40.84911056634609,1.0
46.0,Private,126513.0,Highschool,Separated,Craft-repair,Black,Female,20599.82486531438,40.0,1.0
35.0,Federal-gov,185053.0,Bachelors,Never-married,Prof-specialty,White,Female,0.0,40.0,1.0
36.0,Self-emp-not-inc,408427.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,60.0,0.0
50.0,Self-emp-not-inc,198581.0,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0.0,50.0,0.0
61.0,Private,199198.0,primary school,Widowed,Other-service,Black,Female,0.0,21.0,1.0
63.0,Private,172740.0,College,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,1.0
41.0,Private,205153.0,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,1.0
48.0,Private,164964.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
45.0,Private,162606.0,Highschool,Divorced,Sales,White,Female,0.0,35.0,1.0
24.0,Private,179627.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,40.0,1.0
34.0,Private,103408.0,College,Divorced,Prof-specialty,Black,Male,0.0,40.0,0.0
27.0,Private,36440.0,Bachelors,Never-married,Sales,White,Female,159033.24937786674,40.0,1.0
26.0,Private,57512.0,Doctorate,Never-married,Craft-repair,White,Male,0.0,48.0,1.0
38.59288156977323,Private,187981.0,Highschool,Never-married,Handlers-cleaners,White,Male,0.0,40.0,1.0
55.0,Private,393768.0,Doctorate,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,1.0
38.0,Private,108726.0,Highschool,Married-civ-spouse,Exec-managerial,White,Male,0.0,40.0,0.0
31.0,Private,180551.0,Highschool,Married-civ-spouse,Adm-clerical,White,Female,0.0,40.0,0.0
51.0,Self-emp-not-inc,176240.0,Doctorate,Married-civ-spouse,Sales,White,Male,0.0,40.0,0.0
56.0,Private,70720.0,primary school,Married-civ-spouse,Prof-specialty,White,Male,0.0,40.0,0.0
39.0,Private,35890.0,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,4542.410112308683,40.0,1.0
50.0,Private,283676.0,College,Married-civ-spouse,Craft-repair,White,Male,251872.5971113908,40.0,0.0
21.0,Private,57916.0,Highschool,Never-married,Armed-Forces,White,Male,0.0,40.0,1.0
37.0,Private,177974.0,College,Married-civ-spouse,Machine-op-inspct,White,Male,0.0,70.0,1.0
34.0,,177304.0,primary school,Divorced,,White,Male,0.0,40.0,1.0
18.0,Private,115839.0,primary school,Never-married,Adm-clerical,White,Female,0.0,30.0,1.0
38.0,Private,117802.0,Highschool,Married-civ-spouse,Machine-op-inspct,White,Male,78863.31361779486,65.0,0.0
19.0,Private,211355.0,Highschool,Never-married,Adm-clerical,White,Male,0.0,12.0,1.0
46.0,Private,173243.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
19.0,Private,343200.0,College,Never-married,Sales,White,Female,53769.65887632903,25.0,1.0
22.0,Private,401690.0,College,Never-married,Sales,White,Female,0.0,20.0,1.0
38.0,Private,196123.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,50.0,1.0
83.0,Self-emp-not-inc,213866.0,Highschool,Widowed,Exec-managerial,White,Male,0.0,8.0,1.0
34.0,Private,55176.0,College,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,0.0
38.0,Private,153976.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,40.0,1.0
33.0,Private,119176.0,College,Widowed,Adm-clerical,White,Female,0.0,40.0,1.0
38.0,Private,156550.0,Highschool,Married-civ-spouse,Craft-repair,White,Male,0.0,60.0,1.0
25.0,Private,109609.0,College,Never-married,Other-service,White,Male,69007.99289770144,25.0,1.0
38.0,Private,26698.0,Highschool,Married-civ-spouse,Tech-support,White,Male,0.0,40.0,1.0
52.0,Private,236497.0,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0.0,48.0,0.0
33.0,State-gov,306309.0,Masters,Never-married,Prof-specialty,White,Male,0.0,50.0,1.0
17.0,Private,242773.0,primary school,Never-married,Other-service,White,Female,12270.8689012412,20.0,1.0
